country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm,key
51,United Kingdom,10,10,01/05/1997,199705,51621,Ulster Unionist Party,UUP,60,998,998,,,,.8300000000000001,0,,10,659,3,20,,261,0,5.364,0,0,.766,.766,1.149,.766,2.299,0,0,2.682,9.195,0,0,3.831,.766,6.897,0,4.981,0,1.533,0,0,0,0,0,1.916,0,3.831,1.916,0,0,0,0,.383,3.448,7.28,2.682,5.364,0,7.28,0,2.299,0,0,0,13.027,1.149,1.149,0,.766,0,4.981,0,0,1.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.149,0,0,8.045999999999999,1.916,2020b,ZSV1IA,51621_199705
51,United Kingdom,10,10,01/05/1997,199705,51902,Scottish National Party,SNP,90,275,3,,.724,,1.99,0,,6,659,1,110,2020-2,651,2.458,.461,0,0,3.072,1.229,.461,3.687,4.916,0,0,2.304,3.379,.614,0,11.828,.154,.922,.154,5.376,.154,3.226,2.458,0,.614,0,0,1.69,0,3.226,5.53,2.458,.461,.461,0,.154,3.533,1.997,6.144,7.527,0,2.765,0,.307,1.997,0,0,5.069,2.765,1.229,0,0,0,3.994,0,.307,.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.075,4.916,.614,13.671,1.69,2020b,OXEJQ1,51902_199705
51,United Kingdom,10,10,01/05/1997,199705,51903,Democratic Unionist Party,DUP,90,998,998,,,,.34,0,,2,659,3,20,,374,0,0,0,0,0,1.07,.267,0,1.872,0,.535,1.604,.802,0,0,1.604,0,1.604,3.743,8.289,1.07,1.337,1.07,0,0,.267,0,1.872,0,0,6.952,0,0,2.406,0,0,1.872,2.674,6.684,12.299,.535,9.893000000000001,0,3.476,0,.267,0,8.289,.802,0,.802,.802,0,9.090999999999999,0,2.406,3.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.604,1.07,3.476,18.984,1.337,2020b,TZQALP,51903_199705
51,United Kingdom,10,10,07/06/2001,200106,51210,We Ourselves,SF,20,108,999,2004,.999,,.667,0,,4,659,1,20,,537,.5590000000000001,0,2.235,0,0,.186,1.49,0,.186,0,0,3.911,4.842000000000001,0,0,.931,0,2.98,0,3.166,0,.372,.5590000000000001,0,0,0,0,2.98,0,0,6.145,0,0,.186,0,.186,5.214,3.538,20.298,8.380000000000001,.5590000000000001,7.635,0,1.862,0,.372,0,2.421,2.98,4.655,0,.745,0,4.283,0,2.421,3.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.007,.5590000000000001,.186,28.678,3.911,2020b,2SE4TT,51210_200106
51,United Kingdom,10,10,07/06/2001,200106,51320,Labour Party,Labour,30,109,999,2002,,,40.67,0,,412,659,1,20,2020-2,1494,6.091,.067,0,0,1.874,0,.803,3.614,2.41,.201,0,0,.535,0,0,3.012,0,1.138,0,10.977,.134,2.477,.602,0,1.539,.067,0,2.677,0,.602,6.225000000000001,0,0,1.673,0,.067,3.949,2.477,1.539,11.178,.134,7.697,0,0,0,.9370000000000001,0,9.17,.87,.134,0,2.276,0,1.473,2.544,2.544,6.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473,.602,1.807,12.718,.803,2020b,IJTLAM,51320_200106
51,United Kingdom,10,10,07/06/2001,200106,51421,Liberal Democrats,LibDems,40,108,999,2004,.999,,18.25,0,,52,659,1,20,,1149,8.964,.087,0,0,.435,.348,.9570000000000001,4.178,4.178,0,.609,1.654,.6960000000000001,.087,0,2.611,0,4.091,0,11.401,1.218,1.654,1.131,.348,.261,.174,0,1.567,0,0,5.657,1.044,.522,.6960000000000001,0,0,7.398000000000001,2.785,2.089,7.311,0,5.744,0,.087,0,.783,.261,6.876,0,0,0,2.176,0,1.741,1.393,1.218,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.261,2.524,1.915,9.399000000000001,1.305,2020b,8XKT3C,51421_200106
51,United Kingdom,10,10,07/06/2001,200106,51620,Conservative Party,Conservatives,60,109,999,2002,,,31.7,0,,166,659,1,20,,724,9.529999999999999,.414,0,0,.6910000000000001,0,.8290000000000001,2.348,.967,.552,4.006,1.105,.967,.414,0,4.42,0,2.762,0,17.265,1.105,3.039,1.243,.8290000000000001,0,.552,0,1.657,0,0,2.486,0,0,.8290000000000001,0,0,2.486,3.591,0,8.978,1.243,3.315,.138,.276,0,1.381,0,6.354,1.381,0,0,1.105,0,2.762,0,1.934,7.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.917,2.072,1.934,8.978,.8290000000000001,2020b,5JNZOD,51620_200106
51,United Kingdom,10,10,07/06/2001,200106,51621,Ulster Unionist Party,UUP,60,108,999,2004,.999,,.8220000000000001,0,,6,659,1,20,,261,0,5.364,0,0,.766,.766,1.149,.766,2.299,0,0,2.682,9.195,0,0,3.831,.766,6.897,0,4.981,0,1.533,0,0,0,0,0,1.916,0,3.831,1.916,0,0,0,0,.383,3.448,7.28,2.682,5.364,0,7.28,0,2.299,0,0,0,13.027,1.149,1.149,0,.766,0,4.981,0,0,1.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.149,0,0,8.045999999999999,1.916,2020b,8DFWNE,51621_200106
51,United Kingdom,10,10,07/06/2001,200106,51902,Scottish National Party,SNP,90,108,999,2004,.999,,1.761,0,,5,659,1,20,2020-2,806,0,0,0,.124,1.365,1.241,.496,2.978,4.218,.124,1.241,.744,3.846,.248,0,11.042,0,3.722,0,.62,.496,2.854,.372,0,.248,0,0,1.117,0,.248,6.203,.248,.124,1.737,0,.993,3.474,1.117,4.094,13.027,0,5.335,0,1.737,.496,2.233,0,4.467000000000001,1.365,1.737,0,2.73,0,7.32,1.861,.993,1.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.655,.62,2.233,17.122,1.737,2020b,5OS351,51902_200106
51,United Kingdom,10,10,07/06/2001,200106,51903,Democratic Unionist Party,DUP,90,108,999,2004,.999,,.6900000000000001,0,,5,659,1,20,,374,0,0,0,0,0,1.07,.267,0,1.872,0,.535,1.604,.802,0,0,1.604,0,1.604,3.743,8.289,1.07,1.337,1.07,0,0,.267,0,1.872,0,0,6.952,0,0,2.406,0,0,1.872,2.674,6.684,12.299,.535,9.893000000000001,0,3.476,0,.267,0,8.289,.802,0,.802,.802,0,9.090999999999999,0,2.406,3.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.604,1.07,3.476,18.984,1.337,2020b,4V49GN,51903_200106
51,United Kingdom,10,10,07/06/2001,200106,51951,United Kingdom Independence Party,UKIP,95,108,999,2004,.999,,1.481,0,,0,659,9,20,,360,0,0,0,0,.278,0,0,.556,1.389,5,33.889,18.056,5,0,0,.833,0,.556,1.389,1.944,1.111,0,0,0,0,0,.833,2.5,0,.278,.833,0,0,1.944,0,0,.556,0,.278,1.111,.278,0,.278,8.611000000000001,0,.556,0,8.056000000000001,0,0,0,0,0,3.056,0,.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,3.056,1.389,0,2020b,27BXL6,51951_200106
51,United Kingdom,10,10,05/05/2005,200505,51320,Labour Party,Labour,30,109,999,2006,,,35.186,0,,355,646,1,30,,1068,0,.468,0,0,1.498,0,1.311,4.494,2.341,0,.187,.375,1.217,.187,0,4.494,0,2.809,.187,9.176,0,3.558,2.247,1.217,.375,0,0,.094,0,0,4.213,.094,.187,.843,0,.094,3.371,6.461,1.592,9.925000000000001,.281,8.989000000000001,.187,.187,0,2.247,0,8.989000000000001,.5620000000000001,0,0,1.311,0,1.124,.5620000000000001,2.341,10.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.09,3.558,.843,11.517,1.311,2020b,M5IQ54,51320_200505
51,United Kingdom,10,10,05/05/2005,200505,51421,Liberal Democrats,LibDems,40,109,999,2006,,,22.047,0,,62,646,1,30,,685,.584,.146,0,0,.73,0,.292,7.737,2.044,0,.146,.876,3.504,0,0,4.38,0,3.066,0,15.766,.146,5.547,4.234,.146,0,.146,0,1.46,0,0,3.796,0,0,.876,0,.292,9.343,1.022,1.314,5.985,0,3.212,0,.584,0,.146,0,4.526,.438,.146,0,1.168,0,2.92,.438,2.19,10.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.212,4.38,1.022,7.299,.292,2020b,MNOP5K,51421_200505
51,United Kingdom,10,10,05/05/2005,200505,51620,Conservative Party,Conservatives,60,109,999,2006,,,32.359,0,,198,646,1,30,,344,0,0,0,0,2.035,0,.291,3.488,1.163,0,2.907,0,0,0,0,7.267,.291,2.907,.291,18.314,2.326,4.07,1.453,0,0,0,0,2.035,0,.291,1.453,0,0,.581,0,0,2.616,.581,0,6.105,1.163,11.047,.872,.291,0,2.035,0,7.558,0,1.163,.291,1.453,0,3.198,.872,2.326,7.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.535,1.453,2.907,6.105,.291,2020b,2RJRCF,51620_200505
51,United Kingdom,10,10,06/05/2010,201005,51320,Labour Party,Labour,30,109,999,2010,,,28.997,0,,258,649,1,40,,1133,0,.62,0,0,2.82,0,.35,4.850000000000001,1.5,0,.26,.62,1.85,.35,0,1.85,0,1.77,1.15,3.88,.35,3.44,2.03,.97,0,0,0,2.65,0,0,7.33,0,0,4.41,0,0,5.12,6.18,3.35,8.210000000000001,0,6.88,0,1.06,0,6.350000000000001,0,3.8,.62,.09,.35,4.06,0,1.85,.71,2.38,5.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,3,4.77,11.56,.35,2020b,D6717I,51320_201005
51,United Kingdom,10,10,06/05/2010,201005,51421,Liberal Democrats,LibDems,40,109,999,2010,,,23,0,,57,649,1,40,,815,.12,.25,.12,0,1.6,1.6,.61,5.03,2.21,0,.49,1.72,.98,.37,0,4.05,0,5.52,1.1,10.18,.25,2.7,3.07,.86,0,0,0,1.47,0,0,7.48,0,.37,5.28,0,0,7.36,2.09,3.19,3.68,.12,6.38,0,.12,0,2.7,0,3.8,.25,0,.37,1.84,0,1.72,.98,1.72,6.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66,3.93,5.52,6.87,2.33,2020b,6Z1MKI,51421_201005
51,United Kingdom,10,10,06/05/2010,201005,51620,Conservative Party,Conservatives,60,109,999,2010,,,36.127,0,,307,649,1,40,,1112,.45,.45,0,0,2.16,0,.45,4.68,.99,.18,1.44,1.8,3.6,0,0,5.22,0,8.720000000000001,1.71,12.14,.63,3.33,1.8,.27,.09,0,0,2.25,0,.18,5.04,0,0,3.87,0,0,5.22,.9,.99,5.22,.9,2.7,0,2.43,0,3.24,0,5.67,1.17,.18,0,1.08,0,2.16,.72,.63,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.54,2.07,4.5,6.21,.45,2020b,DT2DXT,51620_201005
51,United Kingdom,10,10,07/05/2015,201505,51110,Green Party of England and Wales,GPEW,10,319,4,2015,.8290000000000001,.72,3.8,0,,1,650,1,110,2020-2,2235,.895,0,0,0,.224,1.029,.895,4.295,.805,.224,.403,2.416,2.685,.045,.671,2.461,0,.268,.85,1.387,0,.089,6.846,0,0,.089,0,.85,.313,.089,1.298,.626,3.087,.045,0,7.472,19.732,.626,16.913,10.783,.045,3.893,0,.045,0,.134,0,.179,3.4,.537,0,2.864,0,.089,0,0,.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.083,7.472,.045,27.696,1.924,2020b,4DO9TC,51110_201505
51,United Kingdom,10,10,07/05/2015,201505,51210,We Ourselves,SF,20,319,4,2015,.8290000000000001,.72,.5730000000000001,0,,4,650,1,110,2020-2,272,0,0,0,0,0,0,1.471,0,2.206,0,0,3.676,3.309,0,2.574,15.809,0,1.471,0,.735,0,5.882000000000001,.735,0,.368,0,0,0,0,3.676,4.044,.735,0,0,0,.368,.735,.735,9.559000000000001,9.559000000000001,0,1.103,0,0,22.059,0,0,0,2.574,1.103,0,5.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.559000000000001,1.471,0,19.118,1.471,2020b,SOCV2O,51210_201505
51,United Kingdom,10,10,07/05/2015,201505,51320,Labour Party,Labour,30,319,4,2015,.8290000000000001,.72,30.415,0,,232,650,1,110,2020-2,1009,0,.198,0,0,3.072,.892,.595,3.37,2.874,0,.099,2.478,4.361,0,.892,5.352,0,.6940000000000001,.099,.297,.297,.793,8.127000000000001,.396,.297,.099,0,.099,.991,1.288,4.757,1.189,.297,4.262,0,.198,4.262,1.883,5.748,12.785,.595,4.361,0,3.667,0,0,.099,7.73,2.081,.099,.595,6.938,0,.496,0,0,.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.137,9.713000000000001,4.559,18.533,1.487,2020b,2XDMG9,51320_201505
51,United Kingdom,10,10,07/05/2015,201505,51340,Social Democratic and Labour Party,SDLP,30,319,4,2015,.8290000000000001,.72,.325,0,,3,650,1,110,2020-2,407,0,0,0,0,.246,.737,.491,1.72,5.16,.491,0,1.966,1.966,0,0,4.914,0,0,.983,0,0,1.72,2.703,0,0,0,0,.491,0,5.651,3.931,.491,0,0,0,1.229,5.651,3.931,13.514,16.216,0,3.931,0,0,2.457,0,.246,2.211,2.211,4.668,0,3.44,0,6.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.342,3.194,0,29.73,1.229,2020b,OHIS8Z,51340_201505
51,United Kingdom,10,10,07/05/2015,201505,51421,Liberal Democrats,LibDems,40,319,4,2015,.8290000000000001,.72,7.861,0,,8,650,1,110,2020-2,1917,1.304,.156,0,0,2.243,.782,1.043,3.86,2.66,0,.782,7.512,4.225,0,.522,3.756,0,1.252,0,.104,.469,1.252,6.416,.104,.156,.365,0,0,.156,1.513,4.538,.522,.104,1.826,0,2.608,9.859,.5740000000000001,15.232,10.12,.313,4.486,0,.365,0,.156,.052,3.391,.73,.469,.104,2.4,0,1.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.067,7.042,2.295,25.352,1.826,2020b,WULURL,51421_201505
51,United Kingdom,10,10,07/05/2015,201505,51620,Conservative Party,Conservatives,60,319,4,2015,.8290000000000001,.72,36.882,0,,330,650,1,110,2020-2,1588,0,.378,0,.126,4.219,.378,.252,3.401,.5670000000000001,0,4.597,1.511,1.259,.315,.9450000000000001,4.219,0,2.582,.252,.378,1.259,2.645,4.975000000000001,5.856,0,.378,0,.063,.5670000000000001,2.141,5.605,.5670000000000001,0,3.338,0,.882,4.093,2.141,4.66,8.69,1.763,5.164,0,4.156,0,.8190000000000001,0,8.438000000000001,2.204,.126,.378,1.574,.756,1.322,0,0,.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.574,11.398,4.597,13.35,.63,2020b,G6L75Q,51620_201505
51,United Kingdom,10,10,07/05/2015,201505,51621,Ulster Unionist Party,UUP,60,319,4,2015,.8290000000000001,.72,.374,0,,2,650,1,110,2020-2,417,0,.719,0,0,4.556,0,0,0,.719,.24,2.638,0,.719,0,0,.24,0,1.918,0,0,0,6.715,3.357,0,.48,0,0,0,0,6.954,3.837,1.199,0,1.679,0,2.878,8.633000000000001,0,13.189,14.149,0,3.118,0,6.954,2.158,0,.24,4.077,1.679,3.357,1.199,0,0,2.398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.118,4.556,1.679,27.338,0,2020b,Y562XE,51621_201505
51,United Kingdom,10,10,07/05/2015,201505,51901,The Party of Wales,PC,90,319,4,2015,.8290000000000001,.72,.591,0,,3,650,1,110,2020-2,776,1.031,0,0,0,.902,1.16,.644,2.062,.902,.644,.387,1.031,2.577,.129,.515,7.474,0,.387,0,.515,0,1.418,6.186,.258,.129,.258,0,.258,.129,1.289,6.314,1.16,1.546,0,0,.902,6.314,5.412,13.531,11.727,0,3.479,0,.258,2.191,0,0,.129,4.253,5.541,0,3.995,0,2.835,0,0,.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.418,7.603,0,25.258,1.804,2020b,E3A4RR,51901_201505
51,United Kingdom,10,10,07/05/2015,201505,51902,Scottish National Party,SNP,90,319,4,2015,.8290000000000001,.72,4.733000000000001,0,,56,650,1,110,2020-2,892,0,0,0,0,2.018,1.794,.112,1.233,2.466,0,.112,1.233,2.354,0,.336,11.435,0,.336,0,1.009,0,6.054,7.623,2.242,1.121,.448,0,.224,2.691,1.794,5.717000000000001,1.906,.785,1.794,0,1.682,3.587,1.009,8.295999999999999,13.901,0,4.372,0,.112,2.354,0,0,2.691,.112,.224,0,2.915,0,1.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.664,11.771,1.794,22.197,1.906,2020b,JW4JFA,51902_201505
51,United Kingdom,10,10,07/05/2015,201505,51903,Democratic Unionist Party,DUP,90,319,4,2015,.8290000000000001,.72,.6,0,,8,650,1,110,2020-2,229,.873,0,0,0,1.31,0,1.31,0,0,0,1.31,0,3.493,1.31,3.93,3.493,3.057,9.606999999999999,.437,2.62,.437,5.24,2.62,0,0,0,0,0,0,11.354,3.057,0,0,.873,0,0,.437,0,9.606999999999999,5.677,.873,3.493,0,19.214,2.183,0,0,.873,.873,0,0,.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.594,2.62,1.31,15.284,1.31,2020b,DM37JN,51903_201505
51,United Kingdom,10,10,07/05/2015,201505,51951,United Kingdom Independence Party,UKIP,95,319,4,2015,.8290000000000001,.72,12.629,0,,1,650,1,110,2020-2,1348,0,.223,0,0,4.674,1.187,.148,.964,.668,1.261,16.469,.964,1.78,0,.074,2.077,0,3.19,.8160000000000001,.742,.8160000000000001,3.709,5.193000000000001,1.039,0,2.893,.593,.148,.223,0,.89,.148,.297,1.113,0,2.671,1.484,.964,3.487,15.134,1.335,5.193000000000001,0,8.457000000000001,0,.148,0,4.822,.223,0,.742,1.409,0,1.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.789000000000001,6.38,1.929,18.62,1.335,2020b,RXZVXA,51951_201505
51,United Kingdom,10,10,08/06/2017,201706,51110,Green Party of England and Wales,GPEW,10,340,5,2018,.8180000000000001,.742,1.632,0,,1,650,1,131,2020-2,209,0,0,0,0,0,.9570000000000001,.9570000000000001,.9570000000000001,2.871,0,0,4.785,8.134,0,0,.9570000000000001,0,0,0,3.349,0,.478,3.349,0,0,0,.478,0,0,.478,3.828,4.306,2.392,0,0,2.871,12.44,.9570000000000001,11.005,13.397,0,9.569000000000001,0,.478,.9570000000000001,0,.478,1.435,2.392,.478,0,3.349,0,0,0,0,1.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.9570000000000001,3.828,7.177,0,0,.9570000000000001,3.349,0,0,0,0,0,0,2.871,.478,0,0,.9570000000000001,1.435,0,.9570000000000001,1.435,.478,0,0,0,0,0,0,0,-33.971,7.656000000000001,0,24.402,1.914,2020b,CT55QK,51110_201706
51,United Kingdom,10,10,08/06/2017,201706,51210,We Ourselves,SF,20,340,5,2018,.8180000000000001,.742,.742,0,,7,650,1,131,2020-2,193,0,.518,0,0,0,.518,1.554,.518,12.435,0,.518,8.290000000000001,5.699,0,0,4.145,0,0,2.073,1.554,0,.518,.518,0,0,0,5.181,2.073,0,4.145,2.591,0,.518,0,0,0,0,0,9.326000000000001,13.472,0,4.145,0,0,2.073,0,.518,0,1.036,2.591,0,5.181,0,5.699,0,0,2.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.290000000000001,4.663,0,0,1.036,1.036,0,.518,0,0,0,0,0,0,0,2.073,0,0,0,1.036,0,2.591,0,0,0,0,0,5.699,0,-15.544,.518,0,22.798,2.073,2020b,M5VU2P,51210_201706
